Time (UTC),U [m/s],theta [deg],P [MW],Price [€/MWh]
47799.54167,8.3900003,197.10001,405.70001,52.77
47799.58333,8.0299997,203.60001,353.5,59.93
47799.625,6.5999999,199.60001,196.2,60.950001
47799.66667,7.25,216.89999,230.5,67.629997
47799.70833,8.4300003,212.10001,339.70001,66.760002
47799.75,7.6100001,210.10001,253.39999,63.48
47799.79167,9.8299999,219.89999,575.20001,59.16
47799.83333,10.83,218.7,752,51.639999
47799.875,10.79,221.5,765.09998,46.900002
47799.91667,11.31,216.3,830.59998,44.25
47799.95833,12.01,214.3,917,41.810001
47800,12.41,207.89999,981.70001,42.869999
47800.04167,12.12,210.2,927,42.619999
47800.08333,13.2,209.8,994.79999,42.5
47800.125,14.1,205.7,1000,42.48
47800.16667,13.49,206.10001,1000,42.93
47800.20833,13.82,208.39999,1000,44.98
47800.25,14.61,209.5,1000,51.009998
47800.29167,14.91,216.10001,1000,52.049999
47800.33333,13.61,216.8,1000,51.389999
47800.375,16.4,214,1000,50.389999
47800.41667,15.59,215.89999,1000,49.91
47800.45833,15.77,233.10001,1000,49.779999
47800.5,15.44,238.7,1000,48.52
47800.54167,14.48,244,1000,47.91
47800.58333,14.98,248.7,1000,48.310001
47800.625,13.67,260.10001,1000,49.939999
47800.66667,16.610001,260.29999,1000,51.650002
47800.70833,16.209999,265,1000,52.060001
47800.75,15.89,266,1000,51.700001
47800.79167,15.81,270.89999,1000,50.349998
47800.83333,16.17,277.20001,1000,48.049999
47800.875,14.45,277.60001,1000,46.689999
47800.91667,13.91,272,1000,45.52
47800.95833,13.07,271,1000,43.68
47801,12.12,270.39999,956.40002,43.139999
47801.04167,11.17,267.89999,765.20001,43.130001
47801.08333,10.18,262,587.40002,43.150002
47801.125,10.21,258.79999,597.20001,44.200001
47801.16667,9.3100004,241.5,487.10001,44.939999
47801.20833,9.5,235.5,520.79999,46.970001
47801.25,10.19,229.5,665.40002,58.889999
47801.29167,10.24,220.39999,656.79999,62.73
47801.33333,10.92,218.60001,773.29999,71.040001
47801.375,11.28,219.3,840.40002,69.870003
47801.41667,12.08,214.7,924.59998,65.529999
47801.45833,12.4,212.2,949.20001,64.449997
47801.5,12.22,215.39999,940,62.23
47801.54167,11.53,204.8,942.20001,63.75
47801.58333,11.31,205.5,907.40002,64.32
47801.625,12.41,210.60001,950.40002,68.419998
47801.66667,12.66,212,970.40002,66.339996
47801.70833,12.68,212.10001,972,81.470001
47801.75,12.4,212.89999,949.59998,71.309998
47801.79167,12.88,209.3,987.5,64.160004
47801.83333,12.3,207.39999,981.70001,61.43
47801.875,12.4,207.10001,991.29999,48.200001
47801.91667,12.38,211.39999,944.79999,46.689999
47801.95833,11.26,211,808,45.18
47802,10.31,204.5,739.40002,44.759998
47802.04167,9.79,203.7,636.5,44.07
47802.08333,9.3400002,205.39999,548.5,43.77
47802.125,8.75,199.60001,467.39999,43.52
47802.16667,8.4499998,189.3,392,44.669998
47802.20833,8.3000002,185.39999,363.89999,46.18
47802.25,8.7700005,180.10001,406.10001,55.810001
47802.29167,9.3199997,178.89999,483.10001,71.410004
47802.33333,8.9700003,177.60001,430.39999,74.440002
47802.375,8.54,172.5,359.70001,73.269997
47802.41667,8.6000004,165.89999,342.89999,70
47802.45833,8.7399998,162.2,350.70001,66.760002
47802.5,9.1800003,159.8,401.89999,67.190002
47802.54167,9.4499998,156.8,442.5,65.889999
47802.58333,9.0699997,160.89999,397.70001,66.790001
47802.625,9.1700001,162.10001,409.10001,71.349998
47802.66667,9.3800001,157.89999,432.70001,72.690002
47802.70833,9.4499998,155,444.89999,79.699997
47802.75,10.21,156.8,552.40002,71.339996
47802.79167,10.52,157.89999,602.20001,59.900002
47802.83333,10.48,161.7,592.59998,57.299999
47802.875,10.03,159.2,522.29999,47.209999
47802.91667,9.5100002,157.8,450.10001,46.02
47802.95833,9.8299999,155.2,503.70001,44.990002
47803,9.5500002,161.10001,454.29999,44.880001
47803.04167,8.4899998,159.3,321.20001,44.41
47803.08333,8.25,155.89999,299.79999,44.049999
47803.125,8.2299995,152.7,294.60001,44.189999
47803.16667,8,153.7,272,44.66
47803.20833,7.9000001,151.2,259.89999,46.450001
47803.25,8.0200005,152.89999,274.79999,56.150002
47803.29167,6.6599998,153.8,156.10001,64.940002
47803.33333,7.4200001,147.39999,218,70.059998
47803.375,8.6300001,142.5,352.5,67.110001
47803.41667,8.2399998,151.10001,296.10001,67.510002
47803.45833,7.75,150.39999,245.60001,61.970001
47803.5,8.3800001,153.3,315.70001,58.509998
47803.54167,7.4899998,147.2,223.8,61.830002
47803.58333,7.2600002,140.39999,209.39999,65.25
47803.625,8.3900003,136.3,309.79999,66.050003
47803.66667,9.7299995,136,477.10001,68.290001
47803.70833,10.94,139.39999,711.29999,67.760002
47803.75,11.39,141.60001,807.20001,58.41
47803.79167,11.57,142.89999,843.20001,50.779999
47803.83333,10.79,145.3,674.5,46.080002
47803.875,10.38,146,596.5,45.77
47803.91667,10.99,143.3,720,45.23
47803.95833,11.57,143.5,846.29999,43.799999
47804,11.78,144.3,890.90002,43.709999
47804.04167,11.51,139.2,836,38.43
47804.08333,11.46,140.3,833.29999,43.810001
47804.125,11.19,139.60001,769.70001,42.029999
47804.16667,11.55,136,819.70001,42.869999
47804.20833,11.35,134,777.59998,41.16
47804.25,11.45,132.60001,813,44.220001
47804.29167,11.52,128,851.5,46.189999
47804.33333,11.77,123.6,889.20001,46.169998
47804.375,12.19,120.1,905.59998,46.900002
47804.41667,11.12,123.7,743.79999,46.82
47804.45833,11.1,125.9,761.5,46.900002
47804.5,10.76,128.39999,691.29999,46.400002
47804.54167,10.25,128.8,593.59998,46.400002
47804.58333,9.71,121.8,465.20001,46.889999
47804.625,9.5299997,113,450,51.560001
47804.66667,9.8699999,106,510,59.66
47804.70833,10.31,107.4,574.09998,58.200001
47804.75,9.54,114.2,451.89999,60.619999
47804.79167,8.9099998,116,365.29999,58.119999
47804.83333,9.1599998,119.7,375.10001,51.619999
47804.875,9.2299995,124.8,422.89999,48.18
47804.91667,8.3699999,122.8,303.29999,50.130001
47804.95833,7.9899998,121.2,254.39999,45.389999
47805,7.8299999,117.5,242,46.23
47805.04167,7.9099998,113.1,256.29999,43.860001
47805.08333,7.6199999,115,231.3,42.939999
47805.125,6.8600001,113.5,167.5,43.93
47805.16667,5.8400002,105.9,101.3,44.279999
47805.20833,6.04,100.2,112.8,43.380001
47805.25,5.8800001,103.8,102.9,45.330002
47805.29167,5.96,91.599998,118.4,45.509998
47805.33333,6.7800002,79.900002,186.3,46.360001
47805.375,6.8899999,72.800003,193.3,47.990002
47805.41667,8.4099998,69.5,350.79999,47.959999
47805.45833,10.21,75.300003,644,48.400002
47805.5,9.3800001,73,496,48.950001
47805.54167,8.0600004,79.099998,331.70001,48.27
47805.58333,9.04,68.099998,450.39999,48.400002
47805.625,9.5600004,57.099998,489.70001,49.91
47805.66667,11.68,67.599998,895.29999,50.93
47805.70833,12.81,72.800003,1000,52.389999
47805.75,12.42,80.599998,1000,51.900002
47805.79167,12.18,85.400002,984.20001,49.52
47805.83333,11.36,89.800003,867.59998,46.959999
47805.875,10,96.5,554.90002,46.150002
47805.91667,9.6400003,83.599998,532.29999,46.470001
47805.95833,10.32,88.300003,650.59998,44.16
47806,10.66,85.199997,715.70001,40.82
47806.04167,11.27,79.599998,843.09998,41.709999
47806.08333,12.71,77.099998,1000,40.130001
47806.125,12.94,73.900002,1000,39.91
47806.16667,13.47,68.900002,1000,41.549999
47806.20833,14,69.900002,1000,44.720001
47806.25,14.56,69.800003,1000,48.080002
47806.29167,15.45,73.400002,1000,53.689999
47806.33333,16,75.800003,1000,53.669998
47806.375,16.52,76.400002,1000,53.169998
47806.41667,16.43,72.900002,1000,52.279999
47806.45833,16.280001,71.900002,1000,51.970001
47806.5,16.709999,76.099998,1000,51.5
47806.54167,17.41,75.800003,1000,51.59
47806.58333,16.66,72.800003,1000,52.16
47806.625,17.879999,74.099998,1000,53.09
47806.66667,17.15,79.099998,1000,53.630001
47806.70833,18.09,78.099998,1000,56.43
47806.75,18.860001,73.699997,1000,53.110001
47806.79167,18.309999,76.400002,1000,51.560001
47806.83333,18.57,75.900002,1000,47.169998
47806.875,18.9,74.300003,1000,45.099998
47806.91667,18.639999,77.800003,1000,42.439999
47806.95833,18.110001,76.199997,1000,35.330002
47807,17.639999,77.900002,1000,25.01
47807.04167,18.02,82.400002,1000,33
47807.08333,17.139999,84.400002,1000,29.85
47807.125,17.780001,79.699997,1000,30.799999
47807.16667,18.120001,76.599998,1000,31.66
47807.20833,19.07,77.5,1000,32.02
47807.25,19.360001,79.900002,1000,45.259998
47807.29167,19.83,81.300003,1000,51.740002
47807.33333,19.85,84.900002,1000,51.66
47807.375,18.950001,85.5,1000,49.779999
47807.41667,18.299999,84.400002,1000,48.939999
47807.45833,18.790001,83.900002,1000,48.779999
47807.5,17.940001,94.699997,1000,48.439999
47807.54167,18.139999,86.400002,1000,49.049999
47807.58333,18.549999,84.300003,1000,50.110001
47807.625,18.41,89.800003,1000,51.490002
47807.66667,19.629999,88.300003,1000,51.990002
47807.70833,20.01,92.199997,1000,52.279999
47807.75,19.620001,98.099998,1000,51.619999
47807.79167,19.65,97.199997,1000,50.630001
47807.83333,19.629999,97.599998,1000,49.459999
47807.875,20.4,99.099998,1000,48.860001
47807.91667,18.370001,104.8,1000,47.119999
47807.95833,18.559999,109.1,1000,44.650002
47808,18.950001,106.6,1000,44.52
47808.04167,20.07,108.7,1000,42.830002
47808.08333,20,106.8,1000,42.43
47808.125,19.16,108.8,1000,42.169998
47808.16667,18.41,108.8,1000,43.220001
47808.20833,17.700001,109.8,1000,44.419998
47808.25,17.16,110.2,1000,49.52
47808.29167,17.84,111.9,1000,53.040001
47808.33333,17.52,111.7,1000,53.009998
47808.375,17.16,111.3,1000,52.48
47808.41667,16,110.9,1000,51.759998
47808.45833,15.85,109.8,1000,51.509998
47808.5,15.37,109.5,1000,51.509998
47808.54167,15.16,107,1000,51.650002
47808.58333,15.59,106.3,1000,51.880001
47808.625,15.83,108.2,1000,53.650002
47808.66667,15.82,108.7,1000,59.93
47808.70833,15.81,109,1000,61.619999
47808.75,15.32,111.1,1000,56.990002
47808.79167,14.83,110.9,1000,52.669998
47808.83333,13.94,109,1000,51.02
47808.875,14.07,110.8,1000,50.41
47808.91667,14.58,110.3,1000,49.200001
47808.95833,13.96,111.9,1000,47.610001
47809,13.5,112,1000,47.150002
47809.04167,13.46,109,1000,46.650002
47809.08333,13.23,107.6,1000,46.369999
47809.125,12.99,106.4,1000,46.529999
47809.16667,12.5,103.4,1000,47.369999
47809.20833,12.29,105,981.29999,49.459999
47809.25,12.11,105.7,957.79999,61.259998
47809.29167,12.06,106.4,943.29999,80.940002
47809.33333,11.76,107.5,877.90002,78.919998
47809.375,12.65,111.2,990.90002,78.809998
47809.41667,11.69,108.2,855.29999,78.830002
47809.45833,11.74,105,896.09998,68.559998
47809.5,10.41,107.5,595.20001,63.23
47809.54167,9.8800001,112.3,501.79999,72.849998
47809.58333,9.5100002,107,456.60001,83.5
47809.625,10.3,113.2,571.40002,94.370003
47809.66667,9.54,115.3,455.39999,103
47809.70833,9.5100002,117.4,437,128.259995
47809.75,9.3599997,114.5,430.70001,109.940002
47809.79167,9.3699999,120.6,406.60001,84.080002
47809.83333,8.6999998,122.2,339.5,78.18
47809.875,8.9300003,118.3,357.60001,60.459999
47809.91667,9.1099997,119.6,372.20001,52.57
47809.95833,8.96,118.8,357.5,49.560001
47810,8.7399998,120.5,329.79999,49.73
47810.04167,9.2600002,121.3,400.29999,49.119999
47810.08333,9.0299997,120.8,366.89999,48.529999
47810.125,8.6499996,122,331.20001,48.669998
47810.16667,8.5500002,124.8,340.10001,49.330002
47810.20833,8.5799999,122.6,326.89999,50.669998
47810.25,8.6800003,122.7,337.60001,71.260002
47810.29167,8.5200005,123.8,327.39999,95
47810.33333,8.54,124.4,334.60001,106
47810.375,8.4899998,124.8,332.5,98
47810.41667,8.4499998,124.6,326.20001,97.169998
47810.45833,7.6399999,122.8,230.10001,98.93
47810.5,7.3600001,122.7,204.60001,98.279999
47810.54167,6.1799998,120.7,112.1,94.900002
47810.58333,6.1700001,112.9,116.6,93.599998
47810.625,5.8200002,114.7,96.300003,94.43
47810.66667,5.8899999,116.3,98.5,97.089996
47810.70833,6.25,119.9,114.5,109.199997
47810.75,5.8600001,119.3,92.900002,96.019997
47810.79167,5.4200001,117.7,72.400002,86.110001
47810.83333,4.77,124.7,47.700001,75.559998
47810.875,3.8900001,132,17.6,63.48
47810.91667,3.73,148.60001,13.4,58.66
47810.95833,2.51,148.89999,-4.5999999,52.119999
47811,1.3099999,103.3,-4.5999999,62.130001
47811.04167,2.6400001,48.900002,-4.5999999,55.299999
47811.08333,4,61.299999,27.1,52.029999
47811.125,4.8000002,63.900002,57.900002,52.830002
47811.16667,5.0100002,62,65.900002,50.360001
47811.20833,5.1300001,63.200001,72.400002,50.130001
47811.25,5.1999998,76.5,76.5,50.360001
47811.29167,5.3699999,73.599998,84.900002,53.349998
47811.33333,5.7800002,74.099998,109.9,63.169998
47811.375,5.5999999,77.900002,100,72.199997
47811.41667,5.4099998,83.199997,87.5,73.489998
47811.45833,6.0700002,65.300003,131.89999,73.169998
47811.5,6.5300002,68.800003,161.5,73.010002
47811.54167,7.1700001,61.299999,214.60001,66.93
47811.58333,7.5100002,58.299999,239.2,64.57
47811.625,7.8400002,65.199997,292.89999,65.040001
47811.66667,8.6499996,63.900002,387.29999,68.110001
47811.70833,9.29,70.599998,466.20001,74.5
47811.75,9.1199999,72.199997,446.10001,70.800003
47811.79167,10.53,77.900002,693,71.790001
47811.83333,10.23,76,635.59998,61.970001
47811.875,10.41,80.800003,669.29999,56.209999
47811.91667,10.94,80.400002,771.20001,55.040001
47811.95833,10.45,82.199997,674.5,48.119999
47812,9.6499996,80.5,536.70001,48.43
47812.04167,9.5799999,82,522.20001,47.900002
47812.08333,9.3599997,78.800003,491.29999,47.23
47812.125,8.79,76.300003,406.89999,46.91
47812.16667,8.7200003,77.099998,398.79999,46.57
47812.20833,9.2399998,75.400002,471.79999,46.919998
47812.25,9.46,76.900002,506.5,47.91
47812.29167,9.0699997,76.800003,447.70001,47.970001
47812.33333,9.3199997,75.199997,484,49.27
47812.375,9.3599997,70.400002,478.70001,59.060001
47812.41667,9.0100002,70.099998,427.39999,60.84
47812.45833,9.0100002,67.199997,437.60001,62.09
47812.5,9.1899996,71.699997,458.20001,52.959999
47812.54167,9.8000002,71.800003,551.90002,49.869999
47812.58333,9.7299995,71.300003,538.90002,55.02
47812.625,10.04,72.5,593.29999,50.349998
47812.66667,10,82.400002,589.90002,61.470001
47812.70833,10.53,79.199997,694.70001,67.650002
47812.75,11.7,81,914.5,65.449997
47812.79167,12.41,81.199997,1000,51.68
47812.83333,13.27,81.900002,1000,51.189999
47812.875,12.93,85.199997,1000,49.709999
47812.91667,11.94,86.5,951.09998,49.41
47812.95833,11.67,92.099998,913.59998,47.880001
47813,11.17,93.300003,798.29999,48.27
47813.04167,11.17,91.099998,810.20001,47.849998
47813.08333,10.75,88.599998,725.70001,46.419998
47813.125,9.8800001,85.900002,563.5,45.07
47813.16667,10.19,89.5,622.29999,44.799999
47813.20833,9.3699999,91.300003,479.70001,48.799999
47813.25,9.46,87,496.79999,56.939999
47813.29167,10.34,79.599998,657.40002,79.269997
47813.33333,10.29,78.5,646.70001,83.080002
47813.375,10.18,82.800003,622,81.209999
47813.41667,8.9700003,87.099998,426.70001,80.25
47813.45833,7.71,88.800003,271.20001,86.989998
47813.5,6.71,86.900002,176.39999,86.93
47813.54167,6.4400001,84.599998,154.2,92.419998
47813.58333,6.77,74.300003,183.2,94.739998
47813.625,6.6500001,73.699997,172.39999,95
47813.66667,6.3400002,73.5,147.89999,100.019997
47813.70833,6.6799998,72.199997,174.60001,105.019997
47813.75,7.1399999,72.199997,214.7,94.050003
47813.79167,6.5599999,81.300003,168,85
47813.83333,6.3200002,79.5,149.8,77.610001
47813.875,6.3400002,85.599998,148.2,70.959999
47813.91667,6.6100001,79.099998,172.7,59.919998
47813.95833,6.2199998,78.599998,142.39999,49.060001
47814,5.6500001,82.199997,102.6,49.009998
47814.04167,5.2399998,79.400002,80.099998,48.259998
47814.08333,5.1799998,77.099998,76.300003,48.049999
47814.125,5.1199999,76.900002,73.199997,48.450001
47814.16667,5.29,84.599998,80.5,49.32
47814.20833,5.3800001,88.400002,85.400002,51.34
47814.25,4.9699998,94.099998,61.099998,71.900002
47814.29167,5.2600002,97.5,72.800003,93.029999
47814.33333,5.1399999,98.800003,65.300003,100
47814.375,5.3000002,104.4,72.699997,99
47814.41667,6.1399999,116.3,114.4,93.370003
47814.45833,7.1300001,114.6,188.7,95
47814.5,7.9400001,118.2,252,88.980003
47814.54167,8.0699997,123,276.10001,88.209999
47814.58333,7.9400001,124.2,270.29999,85.989998
47814.625,9.0799999,127.3,412.29999,86.940002
47814.66667,8.9700003,132,390.60001,87.190002
